customer_id,articles
43b2e00d36dc9d6329cbd3b860f439a63280b2979e0392fa64476fd3b8a1cfd8,[871004001 871004001]
43c2501cf9cdfeb438cff495342104138fffbec1b4d2bc477143c4966f072211,[796210010]
43f19d573e68edc7d88d5e0d5d15e46afb68f5ea41ae839e206bd47437586a9b,[495685003 495685006 495685006]
44025fe1b5e0346b475315086efd492883f6a3794a5f80640fc70c9cbdcfe19b,"[762846027 762846027 762846027 762846027 762846027 762846027 762846027
 762846027 762846027 762846027 762846027]"
451b3969209e7f13e7db694e3f59ac0614192439a134e41637a38618c5e76da5,[750423025]
4551c235c99a265ae82ecc7d399097889b1836cd9beca15bce0ca3df48a6d427,"[865926002 785018004 554450001 934296001 772902013 554450046 762143010
 803757005 554450036 824995004 536139068 694848010 399136061 923037003
 867969002]"
455e151d5226fb6b14d62212443c1251463ead7f09dedf55eb36b3eac214a3ab,[876342001]
45db1d03e0ffe2d3e1ecc418e8576e443ad2fe74ca69c67a1bd5a3f6392d1396,[552716001]
45ec5b1213379b96f4388cc9c8f52d0f2ef27d3174136723a0d533f84da508a7,[920972001]
4607ad532d4d113ca7ff7b12fa6f6c9726d4a8c9b271f6c3c5ff14cbd4586768,[694127001 713699005 673396002 673396002 888295001 861541002]
462790c1322cea009c4fdb90098c9a2d5af2d94bc6731fc19ca4f3cb4a7c45fd,"[739590032 865594003 542464001 879996001 559630029 605690001 740725001
 740725001 854826002 833499003 833499003 854830002 833530003 887216001
 560221006 865587001 522461003 740720001 542464001 620933003 620933003
 937627002 776850001 861471001 854826002 854826002 566140035 566140035
 723371001 854830002 854830002 854830002 689009002]"
467efccefbe3f81041d8271bbefbfba653484ec35a0211106bc404a6874383c3,[902528007 674606049 554450027 896342002 768847001]
46a5d998f84fb7321ef7c9b60dfc9d64d71a3bf3e5aef205671c3601e5434427,[760084003 903861001 903861003]
46f505ab81276538c9123570a3ebcc207054ed9dd4f840692e7cdb288f07c368,[875350003 875350003 875350003 875350001 875350001 674606068 652730013]
47b30ade226c90a3008a1f279c9a8a487beb24053dc1c80a968f8ce8ec63aad4,[301227019 687635001]
488a34d41dcd34576d2147c98a097d7d8c6d114488dcc235afe6aef0d4544d91,[875005003 919266001 919266001]
48b12013ce413c7c1e78efdf301c70c224ab38e8a7a91af60e17f0d8a927ed66,[781613006 827635002]
48f531741a95436a030fad5fca25bfacaf2fd03dbc280e2cc64521ff5c0d33fd,[894141006 753737001]
49090c01ded0e802a7f97a1e906c8e868fc21f29ad5c21f29d34765b451dd35f,[743633001 674606051 881577002 573085042 767423013 873279005 802023005]
492d4ed7199d58d4c410f7f079ab5c6f43aecb18c9c76381bd94439eda8c3956,[912100003]
49584f2a66a536b0e87d918dbb213335820acbf1374857e74065a4eaa5e89dcc,[906352001 869331006 893059003 898692003 865929004]
49cef6f01666114b769d9f1ba7d843842fa3c9907b94f4ca738ba84bfa8ec2bb,[919541001 871281003 806388001]
4a77660396676e288a5e314102a42bdf0f8277394f67636f8090ab2070047504,[882899003 882899003 882899003]
4b7cd25a04cddcfe3725a3fb02df790ecc0bb3fecd381360e82e1da24db762e6,[685813001 685813041]
4cb96d5c96f4ae480aea47a652c69042cdca914d61e6902c3098d9539dc62bd3,[865430006]
4cd2c71864329570c3f51c857a64acba5b47cf709c16b1b392a99977af6c77a3,[903320001 931769001 865086004 852584001]
4d3555a75ba10cdc93135941be550128c0639d75b06bbfdb9c51e17b2c283f1c,[779781013 879088001 861803001 918292003]
4da6544fedb9ac28e5ed959069e1a6d881909798c049b209ae5f09909e4b0a91,[767423010 516859008 918576001 902518006 790791005]
4e58f97dff26bb7845aedcea9a644e79e2bbcc64657a729a9fb415780674802a,[887715001 853654004 676979002 676979011]
4e9b0d4bced439e55e42c7bf3eb9f645606a4608ff5743708f67acf869d9cb03,[799365011]
4f65c084d3db5dee7f09fe60c6d73b245257a00bd891fc6d1227b62bf0b15ffa,[803685001 852584006 730683054]
4f706e957c406984138e4fb90a50ec3cfea78a1aa55ec1401bd2956c7423507f,[895555002]
4f7973cd03a8172877ad1cd199b2a442685e1d53ed3a4256ec15e10fa488ac0f,[885710002]
501ce24aef53454e3c1c6258ac802c568bf5211428ab8dbb13ddb95f73bacf94,[610776068]
50e75f829dcc4e7f9267683d6602c5f7fb24d7ec839ba2d5b7d42d2db70151d6,[556560001 909371001]
50ef84b824195a9d069d20e79d99c929e4d61b761b897bbc458bbe778f89838a,[797835009 756415005 820442001 797835008]
513a00b6abd78d9b30819406bb20c7f7d16ad85f00935b127731257dd92e67f6,[803685001 918292004]
51849b662f0a106241f99e9ecde9b7f50d65f0e553d6c39b1e0ab2af149a2aae,[874113005 926603001 864216001 904424002]
51fd37fd64fd813c5b3a88256db9967c4e8d073954f13bef9939a453fea111fe,[821398009]
5200f33c20c8f8da7cea44a25c95fcdf70356005cc7a38695ecee31206e81f0b,[863595006]
52bec676359cba8d30fab128db16a78f497470c4cf21048db39a66ed54414a6c,[870927001 763275006 570003002 763275002 570003081]
5357a362add439c35370ab72b1d358a21c3a5e16cebe715ee0eb43d26f3f69f6,[865929003 608776024]
5391315ed7c586445f4b856cebf966fb0a0b68956b78d4371bacbd87fd71d022,[902407003 730570029]
541b1c784855a03d8546546fe802b38e03488f9dd31d8b157df082b2af3eb51b,"[534164033 886390001 810172014 547780040 810172003 717490057 717490018
 697564061 854021002 872298001 892541001]"
546473ef319d1dc38b5c17aa54a78f857b111ddf626b951032e613c47ca44ad7,[547780040]
54903739fe8cdaaa8f72a456aa9426b10cb388d0a7d9165322cb01277ba3e861,[625196006 894141006 730402002]
54abdec5f6039975a49e10aab79160ded64b1337395782fcf4e4f11bb92db200,[916468001]
54f58459baaf8c413d2a6840d7dc8e1f37556f53dd3ad2a54e4aba0da223926b,[862482007 728156025 863595005 855081003]
55cef8408a45e878015ebbeaa47da56a7fa35c074405cfcd59fbfa7a2d56154c,[715828037]
55d383f439f2db2c7f0e383ae2f71b65b4dc753fa3fb65b6f6bad8807a9a02cf,[916031003]
5664c178bec412fb3a686b7585ba9ffb0cbb363f248b6309e9fb02c06cb2b674,[806528004]
57098c3d62fe578af362337f27258a03ab38930a4b9accceb8295df8f0b1d32c,[924453003 861803009]
572e37b1fdf6160263711827ba44190eaba380c701255c2a729609da27219c46,[832884001 853388001 804916006]
57516d73413b8491598b43f916107cb70bf2de64a8013a565c6b8686cd81cdf3,[836480003 556255005 546662001]
576b14c9b4b85fa368cb1263ed052c28492681f862b500a427d1894c01d1966d,[896169005]
5777537cae8a3253d49ed11786542d4ebf7e3578c7dc46a50d39fc15faa34e0c,"[857163001 857163001 776179006 776179006 715624010 715624010 189616032
 189616032 768921001 768921001]"
57901b98cc31975ff5f29b7b547a624e7c3209527c9286dfac7bada88ce51e04,[827799001 880815005 690936003]
579f5c68b7c2f3df1e2e9c1fdb3ced069326854591018900e8722b78e2bd7a83,[923758001]
58191660f9aa914519f9a434bd0d30dd9e275b1ece48fc810b18c663f28ae917,[516903025]
582682d121177e94f39f9c68e297a566a4f27aca965df04b8d898a19e893d49c,[919894001]
58c172ba45143d538afa7bec7c1fa37ad8efd98d8bc1098a7685a55f557b9a3c,[856667006 814116001 855081001]
58e7ec4648f0f271ab46f4a6d11f949217603da36955db133318ec76f696ed9f,[873276001 873276001 749974001]
58ee59c7abc619085a09a34023120b40d05aed37967c390be154da1f2f568b1b,[799427005 912204009 851996001 818030002 903374001]
599814478fd8c9ec556394d8685717a5f57796605dd6c58f4914ae7a4d8d5863,[879088001]
5a4b250b5e51e2f5d5b87f7b88e3c6975491653075009c26cdc77d6458712941,"[928331001 456163086 767423011 470789001 736870001 736870001 834906017
 892309002 473954008 473954008]"
5a65f22ec94dcec2de1cedbefc0deef78be8890744f3ba1c94b18a9a58a1d4fa,[861803009 861803001]
5a6e4683e88332d27a0a5d8a3ac69b2518fb208c2f6967ae6b21b36c44479397,[902715001 914441006 918591001 818754004]
5b1c3b45ab77ba51de58745cc961084f998081e9da5e07d17f1944f29a82a070,"[893141002 856808001 874587001 873278005 716670009 903773001 865932001
 801768001 801768001]"
5b2559a4ed0e8bb9edac6f856865ce7c4eea223f41242dfec50cbdce29814b0f,[781758003]
5c5c9ef42e9992fec5c28c58b4396281afeeda560bb45addbb2dce0f23fe96fc,[873276001 873276001 873276004 873276004]
5d0b2766e3c72a0323589fbf6db922a456aa7db51e58c2e9e98961e737f89b85,[895837002 912208001 912208002 895837002 895837002]
5d5180c151cb403c6f8608e2d7be42846a15e5b023725b8a571c67d0d7946aca,[840628002 838804001 350911002 714026016]
5e378e0138f8eeee49aa09767e9d5121ec0175f8f77dc28869b470f02163733d,"[923758001 895555002 924243001 915529003 924243002 783346023 928351001
 915529001 873274001]"
5ee4ff7343fb67e00369fff7f9c91d8cd44664ff7ecf881efbe39186d05bebde,"[146730001 146730001 146730001 146730001 146730001 146730001 803757004
 189616032 189616032]"
5eefa53f63335e08230cc051d74250ad5a70133ac7800207fbbf1e7d9baaf881,[803579001 852379004 852379003]
5f8012abdf4f90ec4780e6d835807d8f50514cd6b534e60baed080b9f6bbaba3,[753692027 746260023 562245102]
616b00e2c2c1619ba34678a4eb97d7d2bc290d22b8458086ec719696b778ccf0,[912100001 902982001]
619c72e10a4625621b4346098a73ffd30230aa14833bef515caaea4665cd4091,[928907001 456163087]
61ed8b4a3e5a350e226588608824ec4e88c269a72b2bbe09fb2d664e92a87674,"[817110005 827799002 825585001 821336001 876053005 796210010 778064006
 646101001 895993002 767605015]"
6230b779bafedf0d2b635997acd619572e7dfc2e334be28e3c9c6ca96fd4247d,[736870001 719655024 748355002]
6245a1a8dbd69f8dd59ce042b75fabc99f8d95d8f789e3748e57786cf05b0980,[887761004 778064041 673677002]
624f2bc74f15e6f4deda97fdfefbc24ffc8c27100cf1d1a5eef1ab7c44ce055b,[907939001 894320003 767473012]
628c43746746ebd4fdb9583d7e39413a9d205ef681af9e38033f613a75d2b337,"[748355002 579541001 579541001 736870001 706016001 706016001 881111001
 881111001 881111001 579541086 579541086]"
63a04ecbf4af319617d72900ce2f6f010b557be53632fe829291dfb28c6e6853,[884319002 895610004 884319003 874891006]
63ace373fd2c92ec906a7d69f8bc7a178bbdfb8faaab71f8f1887353409835c4,[927491002]
63e4f9da5e58851afc4268a49877b64d50e81265de997efc944212af29c10353,[770315007 707135012]
64067cc243f747c5f626de44fa6482b0ae314476a885e3fba0b72e72b410063e,[837939002 888343003]
6406f5c36f2da191b3579d16088e0db719160f05eba49db41225c63eb18fb976,[863287003 816746001 662418001]
6433dcdd13f4cf4e8080a4b8d6f8c2d97a0ded30b6d93cc0d5c6c2dea124aecf,[829045009]
64c5a498fb324974cba64b19c9eb628a2302d95aae99f2dee13a713c78c3ce77,[830754001 932554001 932554001 932554001]
651b2046a56aa67d5c3d171c802a0ec0f79aafb806be2423a26adf4bed8d8079,[868035002 868035002]
676ee9e0406259532bd0c10eb8fc57677813fc4fda6688f4ab89da5da88cc959,"[902012002 863499002 796793001 913018001 873362002 907432001 902057001
 639188001 860301001 860301001]"
68b4edadd823aaee82ebd6d048287763b6aabd61d3c8e1d73752b971d9eb15b9,[906794003 857924010 870328003 902528006 714790017 865799006 902163001]
6902a140feafc8f7a49fe728b55040e17d969c4b22d78d770dc66c6612622f61,[876101001]
69bcb98ee417fd2e87417e98d29ebbe8068fbc08bdaefcb56508b84ba8b51763,[572797001 755467003]
69e433a7bf6ff9727ab539965efffcf4036c1f1a3b3c98e96704c734a3831a61,[695632002 762846031 770315026 801768001 770315007 858856005 902982001]
6a4726d977866e1b5944b90e81ca725b46cd12a1c735f5e733d0643ae02fdae6,[874196003]
6b335596127ff7e3edba718f749b3bc0b431073e4ab83bc3b996564e0d76c5e5,[874113005 748355003 448509014 874113026 706016039]
6b4c93949d945d04456ee582f06a34c1712127acd5d61ccebc15df60753d7662,[785060003 596877005 908362001 908362001 680441017 680441017]
6d42fe44a96b0b74ab7324403ddba2babf590cd9bd11e9bf0d8a4451384bf1cd,[776179001 776179003]
6d5169d8c15a4f9d29c07dedbe8a067eb1aeab3e46b85a60de1c46b1682a0810,[919829001 911592002]
6d757dee0a9fed0d38b81e62ae904b432164dcc61da13db7ed5c26cfc7b6e40e,[751788002 708138013 708138026 708138023 751788001]
6d8346d650f650fb86fa41615c2df3caaf6f7a73b05ca6623bbbd19fa991b5a3,[909014002]
6dfec8ef17bcc057069d6193e5e5ebc9a5300ba66de04382d67052aa29a1d4e4,[923758001 924243002 924243001 924243001]
6e420cbd09bb67dfbd048800d57ca7b16cd7684cb9c402c75751e24ed091a275,[874704002 832307007]
6ed35c06a96d1ea989ec76c3618c2664462c9c0b3a6ee1799395632800b0b6fa,[776237034 866261001 803468002]
6f4992b894ccf50776f30c0c01642bd71583a3fd47de47acc02023e349fea560,[708740021 848997003 816423005 783346020]
6fd31de5d3b0cdf6f33b59575a0047ce7cfb710ab7725aed13f8faffc7539aa4,[929165002]
7039c282f37c87f7f8aab145192c105a4db4bf7063e44413d7b970bc87abd054,[893133001]
71c3e8977aec7ffd18b21c769b3f3b4285c68eeea1aa91afdb75c16745f45fab,[456163085 456163085]
71e1132a7fa5479907febbd32b93212acd911ddfb087cb45d7a8804c0a1b1985,[910642002 910642002]
71eb531eaa4eb3669581ab713ead2f716998c36e19f8abbf81142081a3d6e4bb,[253448001 631536024 855706004]
724027d6d6d782f3f0bf60e7778fdd162851f80bf96def7756d3feed9bdaf7cd,[944131001]
72515a86b5e19d7553bc420e1c77605e1f480e275f324d984a524604dfb812b8,[838321001 761406001 918547001]
726f29e2b9d8d97b2937fb777fe01320734c153c4db336d249051c86f189bbce,[930380001 904382002 871519007 919273002]
72a38132344feaa414452a5cb40c9d636a90c272d7a82ffd9ec950725bca475f,[893059004 893059004]
731721f9aaea84918be09bc2c1480391a70f7e9075a1cd3429ce167976a91fea,[456163060 914441001]
73600965a6dc5e1982ab19be5b33413abf5758395ea25f12ede4f73d8ee7ee25,"[868053001 912095007 877137001 912095003 899967002 559139018 865799006
 902059001]"
73e848996774011d416a5f5e90023114de9f31d3504a17649b2ff0683687145b,[881111001 914441005]
74244840ba4204e9d00bf96bf77f8b0cdd3efc25e93d3ad6df4a2b6a0ee01ac8,[775210001 908124002]
745e0869723af306019f525464d0c5236598ba98feb678e63d3aa423f9a48546,[874110001 909734001]
74ab9d2e5cc091e400efdcd0cb0509aa24d9732a15e6fba388c0e23717ba686c,[685814033]
74bd90c36d158f2f426aa37f8f1af0514e8bb7df07fad8f6fab76db23ebc011c,[783280001 914441001]
74bea018b2973e9a5831b74a255cd6ca82f2f2f1f118fc63093a39dc9c1fd9cb,[663406006]
74e45d1db2121192f55fff111c9a0641c100e076fad70c0115d3fd6fc171be6a,[873274001]
7547bb201523b4aa232a4e01eec5a00f853b528c533545301a97dd92bcc0caca,[918836001 918836001 896169002 896169002]
75bfba8ea1d775ec44f9c07857a751f32b0109c81ce10d1e6ba1a3036e2bf483,[918944001]
766edb991680f965f94671fdcc00341b6fed3e4a79d9bd4184a2b31d87ec07ec,[924243002 456163084 855080001 579541001 806388002 918813002]
76a72d4db4fa91771a8e03bae1acae3ca91bd635d01dcae644f33122003a7c65,[918292004 868823007]
76ec7be2bcdfe5ced380f811f0b6313a21b3f8ab65b97deda40f187d49af361e,[770315009 770315026 770315005 770315020]
77043c96ed025b3dd079774d909bd4e21e38765ca2cb49f3932cc2f4e0097fb3,[909734001 456163087 715624010]
780c00b63e951fc708c0cba26d3f6f0304bf0da0518c3dd185a71270f023f49d,[898596005]
7810f79886c21f9a0d1fc45e7dcad2560c442e4fdbfd724ed1030f9c80b27023,[914441001]
783218a7e988b040c135dbb364d3a6832444d68212343cef40186ccc9fc917bb,[730683050]
787bc16682b23075dcbdd6aa4915e702d6bf22a71ba04cb1ae6422cad0da57c3,[871638001 871638002 717464001 717464007 717464010]
78b6be0fff5d5cdceb5c2e695e9496dad6a7e77ce012d9175c599700587d314a,[899020001 579541077]
79b52fdd6ca386143a668870b65d8402b92f5f031db68ae1d4801e48d6e10637,[784053005 715624052]
7a10ce5aa2b06bdff9a37834765b0bbce62a0c59973bd383aa68e72c69d92f9c,[933959001 623820001 887181001 433444001 855073001]
7a90f51d0922be2e0bb07927f07ea33e582d3d90f3674c5a65c9d2c569ac6a0e,[886557004]
7adfc07995d04b80196423486e4aec6e6465d6be3b7bc6909045230da8799786,[863937003 875469004 873660001 817352003]
7b9183dec6e89e01bd9697f95fa83fb9bdf646656fa32ca4b25a332e38afaf1d,[873596002 874113031 874110016]
7bad48ae9baac5e4fbfc6c8e9d9a0acfc827cade1c4cf7cb2dc4c6304c8e36ae,[619234011 858052007 780361004]
7bfd83778044d7c566b003d48694ee05448c56fb14149cf19de6e8aaba34f01f,[919786002]
7c1334e2beb0ac3e9bf024d61ba5c55aa70883243085f515d9839f03ccb1d309,[784926001 800691007]
7c17327eacf94cf7cf75f3955252f29a190c9f66b92b5b6245c94a1cd41ab000,[933032001]
7c6576ee284845b3477ea6de7f67ea32c4cacaffbbb24118f53da1de912a4f80,[825927010]
7cc86ab564b069a04080cff376f0e6ebdbba0ee97fa47ef53e67ea064eaf984a,[907188001 859125006 913688001 904584008 684062020 865935003 892558006]
7ceb9326f399aa671028198c8a1b7612840b49fcae12a36f65c28f42a7438b27,[751471001 568601006]
7d80f84f428e6acabbd58696dfcaa425e01c0250dbf51dc0a233cd8b7664bfd2,[878190005]
7dfdff8881108e4b85db06d9b82ce223223b7fb13d654a36bb61f3da47d56119,[818403001 818403001 865086006]
7eb45a66e3babfaafbbd0a380bdff2a8523a04c8f9ab9a0fbb6e6fbd4264438f,[841383002 841383002 908230001 908230001]
7eb61ce4f4831734c0745681ae0a67f31ad060d45959ab6abbcaa4d7031b96b6,"[767032001 882900004 865929007 867969003 785018002 867969002 850917001
 902388001]"
7ebba78f112d3ab37fb8547e1c9716dce507998e042701f0f43b4d9264a07a75,[913032001]
7f74ba2accffcfcdcfbc978d8a178b86f818c69485ce12f28502e7390a01cc98,[894210001 911699002 934835001 939501001 934793001 912574003]
8055c98b136ae2f143b54355c809da2edbf89ea0a8e7771a381848feaa7c0648,[933408001 631536041 631536041 631536041 898041001]
80da360262aeeb5bff0ba584e0e839979fb5a0e11b8f995e1b4d098451253581,[837741001 733097008 733097009]
80e0d39f29cf95abbf9ea456d8f32dc1a9304b8618aa9e12b2d43bd2557ad6c4,[765308014]
814b1a8239aa37f918c6fa54e5e2d4d2e8ae06d08865a93d05c1bb653c1cace5,[536139071 536139070]
81b65cebd704c8e475a93366c5ba96b317157d2b339c33db7606d0100987f897,[810591001]
81f00e02e2425784507c9791e65cfccc51680a53de8f42621f0407b7f79514c6,[874110016]
82232e4763a498c8b475973d33d1ae4ee91a98b146527fd55f4ddec8fd009dc6,[754792004 810169018 810175001]
827673e7e01fd5b0281c9f1ccf25f13277d8e3d4594ca3ff892289c18da1a1d6,[573085054 914441003 573085028]
82b14befbd278064692a30ec54aa8043f7b5f8068fcffcc6084d48221fb9735d,[933032001 547780002]
82c46e35a5c12f1e04c1a6bfe30eeabaa47aec52f514cb86eb748308c1650520,[919019001 841498008 505882006 946387001]
839088216a1607724f6b681df519dbacd37f76bee946a8ac3b870318cab6d9a3,[685813043]
83f40ded0aa8a0d4579fada0bb7c5215428b96a10d4a023880fa665668a645ca,[920529001 895837002 895837002]
84c6788fc7a25a48f378962ce1174e7eb487453621d8cdd07f9679e1f4c38cc5,[877369001 759814036 861803009 880238002 866731001]
85174befa0927eef97f705090e82a699b87fb2255a781f69617df05bee4520c2,[910601003 913033002]
852032fb0a7974a44bdce6de4d1bf07c8bbd897f8c396f2cf1c57f20213b3a91,[915529003]
8556c6371646fab772bfd163f367f8d1f1c467e2886babe579ae0ff09f0f3868,[297078002 542402001 201219003 506098006]
862815743188e182817693dcb8283b13297aabbf9c456dd90489cc17509b9452,[837741004 524529010]
86323d4cfb77e0fe47737c6acc005c7eaa8dc5be1c953018d5dbe35d7ddd05de,[924453002 905957007]
86df510418fabefada0e21891a8ffbd36209d103b9a9a06f6143a483f82ec188,[886862002]
884c03ebb192c9bd2f0f0a46a0b43bb6e17b90814699f346179113361a17319c,[803757004 869379011 733803001 924243002 850917001 930533001]
8896b060fac76088e9eccab9502feca99da2a31369f31af4141eab9f1652bfa5,[858147006 924606001 887681002 891763003]
88a06a6f5da212b0c12975cf02b23927e4218743fc014d09e9fb2fbba09c706c,"[698387022 830489003 830489003 914999001 914999001 832692001 832692001
 914991001 914991001 750330003 750330003 750330003 750330003 931769003
 931769003 894320003 877666001]"
8998433042c888d62a4c5e6cae7839a5a06645c33060f5031e552da3fd9f8493,[924243002 924243002]
8a239ac7ab30b08b007fc34ee6d0b0d1306caffc3a2960a8df157701ebf1ac67,[874110002 715624010]
8ac663676eda2161ee18cf4aa0393108f0821fc18f028b8d25d61a7542aaa621,[547780003]
8ad65e30dde77f32a3e1b0c1743cc6d9b28f26eb54c7ba9386caa176a0901014,[924243002 920830001 924243001]
8b11214f1d800feae1989ac92589c8a8a6045958256ed79180e528c663c25dd8,[865799006 903420001 914441005]
8b5c4d501473cff2525b0f85cf50467699a95d57a528210fc6e4438f9c0ab3d2,[845790001 845790001 845790001 845790001]
8c384b9b6d4436250540797a5af2f887f598df98f001a1102059ac946d424436,[754362009 506098007]
8c5806e559968f5be1ca4e4e1e0e1a39fadce40fc9ff7f8a94f6a3713a8fb967,[738713035 738713039]
8cff5aa187e870240c56987c929d51470a14a832d8b918c3d2cb8ba38edae350,[740519002 740519002 862271003 862271003 862271003 910949002 910949002]
8d3f0d97c0d0fe99cfef2ef6228f05f65486f71afbfd00a4cf5941f8f643153e,[816586006 679854001]
8d433be4d49d3d1d21e74ef75ec7954d427cc043aaffd69a5ec28ca388178200,[877769001 663396001 903308003 859400005 833098001]
8e34639343e36a6bee1f9c3f27071c16a5fa5b5586f2bdd8dd3eee0003607999,[751471043 751471043]
8faafb0d3678d87408442132fff1d3fcf6f97cdbf49106b599c1a14c013119eb,[575347014]
8fb7cd480799102620bf0bfca8f07972cc0548b2fd5782cba4cc470f5299b7fb,[750423012]
90b77f09e2bff33aa8d39843e404e0b9f90efd18c77b59a833857edb503fccd4,[898694001 878190003 899122001]
92360e81f853276a5c41ecec1b880824030d59134f6a98d845cf60e71bb608f0,[919152001 903869001]
924826f551675512b0dca89fd5034f9caccfeea23a399564dba16e405caa6fd8,[682550001 871517002]
928f391b1b93edca448f2ef27e55b49633d8767517b26ac830f770b7480e4a05,"[610776002 707135012 610776001 751471001 751471001 886754001 687524001
 770315017 751471001]"
9294d65558d7b9e465dce8c5fe055a0917a42eaccc3b3940dd9cddac9f7a9119,[898692003 786187001 873279005]
92ddab1f3e6a7e11e80d08519032abac546a48364c8eac241532729771158b59,[598515033]
92ef3da06be4beb2864ca4d9eceadbac42ed8741d554d891ff18dacb60217651,[664074007 892850002 816083007 785787003 579541076]
92fab346d820469b96c0a78c7a9ff06742350bfa39b30a9149c8c9fa19fc952d,[762846026]
9328eb0a7f8744c646939962eafc25cd02e02d0cc576adc647d8d8a2c27c0c7e,[715624053]
938241619d75827eeeef2284b8496b312da62ec4cfc3fcbc27874670b5d192a1,[797988002]
94086870e1361fcb17c977c5ee1e30d8251a664a8332c8f8e73bc1a9545d7014,[738567009 895762001]
941642f6fec83d74c7152176254a15ee3c91cf2f83cb84ceb1b7351b49d7df51,[796793001 694236008]
947870933af4e17df4495a7d708fb31f3b05652dcda1d67ee82cb9637b469a66,[905507003 905507003]
94861d4b0f539f6b0ed98fda9fa3de179ee467205261d8aa91fbd87ab587ed46,"[762600013 806388012 772902011 316085001 640021019 673396002 904730002
 882900007]"
948e8a8d16ee189c1c7087ae1509af4f4b7c9f797bb108091df460924bd8910e,[870990001]
94ef79497e1bfcd730d203e056b30362ead3492297b53ef1cbff8c962517abaf,[456163060 456163087]
958911d00dfadf045e6770fdc6e7c9adb445b35ba7ded6d2e4011ff7c3bf09ff,[864415005 864415002 871311001]
959f0c61e95bfbd014dbd1ef28dc594a1d94a4c70b3a1245b2881cf26a2141d4,[884319005 884319009]
968be8c2eb59d0dc204bfaec00a090c2752f1d82beda8504148f868746777cde,"[804992033 253448001 720125007 758034030 720125040 804916006 894956001
 891763003 905518001]"
96bb55b11b90f502856cde2d736381967517aa1d8ea3033fdf7032b3552f45f7,"[915526001 865799006 918522001 772902001 772902010 865799006 772902010
 448509018]"
96d7e8fed700d64f6018a7bd1b26c785ab27dfb442155e860815f95190ba756e,[914449001 914449001 942188001 934793001]
9703ba5386a9eaa48a33564f8b9ee8ebaec1bd8122137503e18e6cd9abca5923,[717464007 717464007 717464007 717464002 717464002]
9753dceb9ff93b54235be6f3c21ccc32f6d5a0b507358cd3bffb4b675cbe9534,[918292004 918292001 897756003 803757005 875855001]
97e3a7afbef65ab6cf159171ac6fa95ad66d446ebca75e3951f3e0c48e4e8a28,[942733001 930829001]
97ec311313937ab03086ad1de7ea923473df0d2d3c2ce179c28238f7b7362933,[763842008 763842008]
98989b137b3d2851793dd0583a831fe495cb64d8f4f98d1a22d4e317dca1a64c,[915529005 923758001]
992cba7393a4813382675ed76460c71cafbe4ca4484fc0a26dcbfb217c114f93,[753692030 864596001 867948004 921226001 887593001]
99b671044f7832990ed08f0e5879891406bbf21413f07a075890bc8d8c59f575,[912095007 786022007 786022008 912095005]
99daeda7971206631900c0b48059740529bfa2191d9006cf4bdb9600fcace97d,[730683062 863290001]
99e33cde91abe8b8d8bafd5d47615037d0f1352cadb4e05b73c982d08918151a,[789235001]
9a4190d7ad204c16466f67d7977b3967423889ca8a177f071afa3a7074818c52,[863646005 918516001]
9a5f6331d608b83dac2792450908375aaf41717a58410f60cd058ec49f419369,[772902001]
9a80dbc40ae48c8c4d583115f82cae2c1683026c54915143e8a0838db8c386dc,[935858001 574109029 624486049 674606049 894668002 895980002 894668003]
9a810197e9f7217911472f232d493fe978d48e0a34aa5923c03f4d87650a23f7,[879132001]
9a888a4334eeb9c7ea135a33c36c1af151000888730a6329041678b8bb4438dd,"[866307001 866307001 834368003 848438002 848438002 885710002 885710002
 864509003 893424002 906875001 848438002]"
9af01fb681238564fd960868f7bbac9f79bc7e037d06b7677d35eb8b4433fa51,[885465007 835348011 808619001 902388001 883307001]
9b5ae5262c01466b6a28f1be2f017ee7de287fd90090c747556d970ce1ac63ce,[372860001 805000008]
9b723976735c6801d58d05425827234e060ee092c7990da7653a8b7fbeecb320,[749974008]
9b988d62baf5e3ed5b6cb0b4943b1bf3e1b5d0b5d7708d86723210f711538c95,[917293006 917300005 860135002]
9c2185ce10daef1227c24a3b6f186771c8b219d71dba4852c1074002b6e1332a,[673677002 839332009 871710012 673677022 898107001 883533003 873771001]
9c282ccca2635ab14a6111e1a808f2938b7e401499aee6835a83f5c43bcc945e,[897679002]
9c4ecfd3079d18ae5a3d0bae1d0c5ab175d6af9deabaeaa24b454ecabaace7f5,[864562001 408875001 909371001]
9ceb252d4f47e0e432c5a68178178ebe8d3c9934ede46c057219333a82ac72ad,[796059001 796059001]
9cf839ed9771dc3bca0b5bc7d60be426e4356a0803614173043e86b257f68769,[834924006 902388002 922625004]
9d6e7a69726ec792109a1db93f5ba8f6d05e8c68cce591ac1b3904225e9d205b,[942733001 876148002 884212003 906617001]
9de5e3b8b08ffe3952ada22ae1ceed111030c5b705be55fc24e8789c50d4a68e,[803685001 865086006 914453002 791587001 865086004]
9ea7170392345acde1a9c1cdabd9eccf60280fbd90241173877e90db4fbaae15,[536139068 929508002 810169018 810170018 837680002]
9ef007e93c2bdcbad75d291467139a29b80ee7ca2425d8fbaed40975b3a064d6,[923758001 924243001]
9f005bd02cc2191eaa126168fb11d04babec50e66c334386f8f9d3e192d10cb4,[807241057 807241001 575347003 575347003 807241052]
